id	M_ZT0	M_ZT0.1	M_ZT0.2	M_ZT4	M_ZT4.1	M_ZT4.2	M_ZT8	M_ZT8.1	M_ZT8.2	M_ZT12	M_ZT12.1	M_ZT12.2	M_ZT16	M_ZT16.1	M_ZT16.2	M_ZT20	M_ZT20.1	M_ZT20.2	F_ZT0	F_ZT0.1	F_ZT0.2	F_ZT4	F_ZT4.1	F_ZT4.2	F_ZT8	F_ZT8.1	F_ZT8.2	F_ZT12	F_ZT12.1	F_ZT16	F_ZT16.1	F_ZT16.2	F_ZT20	F_ZT20.1	F_ZT20.2
AGAP011630-RA	0	20.0069588433337	0	0	1.70105054099058	129.449511857535	105.772221096361	3.55687764383226	0	0	0	5.22279940193675	0	2.51828583447243	0	3.66184156554245	63.0608390162016	128.050512904937	730.320935948353	10.9393871852998	246.430306739673	439.383373080927	439.650013568862	2.76197224506258	1.45664805793939	0	272.005983782561	0	684.950411334487	1.0156622726009	0	2703.05873518648	0	0.926153362608007	0
AGAP011634-RA	321.983633598382	332.115516799339	350.977999288345	385.063061025687	360.622714690003	352.436735508903	320.842403992294	295.220844438078	312.608703433622	241.949681007268	177.501477418326	274.719248541873	299.278676578417	265.259441231096	234.348222247036	325.17153102017	377.296206317274	420.737399544792	528.195559419566	344.590696336944	493.701672546717	431.785966053591	378.9310858637	489.789744791098	416.601344570666	336.356023179804	442.800438715797	318.240146509914	383.620636736806	346.340834956907	255.890411919438	285.862477983496	390.812620886679	316.744450011939	427.311864055309
AGAP011635-RA	143.244687388256	147.051147498502	144.615934891957	155.944541848409	170.105054099058	156.174572370059	143.380121930622	128.047595177961	151.035665703885	83.4632620528947	126.506577828531	144.149263493454	193.109984049202	162.849150629217	162.241076940256	135.488137925071	181.700722589055	171.953545900915	260.284093360183	146.587788283017	244.748188604931	215.259865774518	187.778906051151	240.291585320445	187.907599474182	173.549790829874	188.867942227758	145.28354514583	275.916420113539	197.038480884575	161.663617638634	229.795527881761	208.04452952674	188.935285972033	189.803607074448
AGAP011636-RA	122.96225377576	83.0288791998347	134.05409695041	165.541129039081	144.589295984199	101.889293203996	104.59697419529	110.2632069588	108.886177600475	77.8365252852839	106.893154909379	138.926464091517	102.824796701523	103.24971921337	115.886483528754	105.461037087623	151.773544750858	186.587890232908	175.429572081589	136.742339816248	178.30452228263	160.81178207861	155.170593024304	212.671862869819	119.44514075103	109.914867525587	148.202595815083	113.657195182112	242.031947468017	132.036095438117	151.50190452992	130.296433335019	170.129872276539	156.519918280753	178.638689011245
AGAP011638-RA	225.642073939023	344.119692105339	305.480851232448	280.700175327137	345.313259821088	279.77797724048	389.006724254393	349.46322850652	393.39522229849	318.848416831283	355.002954836652	315.45708387698	297.606728664571	327.377158481416	477.280628459165	383.760996068849	305.684745061587	340.248505718832	257.423828597983	332.557370433114	196.80782176479	231.720914333746	270.986325498966	265.149335526008	289.872963529939	380.983112250343	312.671330195236	269.812298127971	233.560829306636	319.933615869284	421.249197961241	364.830013338053	225.543602103755	296.369076034562	266.943040965668
AGAP011640-RA	239.586247047615	372.129434486006	255.109008741992	152.345821651907	284.075440345427	238.855228330678	289.110737663386	255.205970944965	331.049104478863	314.159469524941	359.90631056644	278.897488063422	197.289853833817	288.763442352839	427.492361461626	224.837072124307	211.627900427253	206.710113689398	153.50087557139	390.536122515203	193.443585495307	146.883202528494	215.889520729467	148.225843818358	224.323800922666	227.267583229597	247.606775934956	216.442832564196	168.212203490272	220.398713154395	264.204540826568	283.493451922859	141.93692201357	311.18752983629	175.593711357645
AGAP011653-RA	2.53530420156206	8.00278353733346	1.62489814485345	1.19957339883392	6.80420216396232	0.835158141016358	4.7009876042827	7.11375528766452	6.14680034841391	5.62673676761088	5.88402687574562	5.22279940193675	1.67194791384591	10.9125719493805	2.57525518952787	5.85894650486792	10.6882777993562	7.31717216599639	31.462912384198	10.9393871852998	19.3443585495307	26.5909245956757	17.9907933941222	8.28591673518774	7.28324028969696	11.5699860553249	2.71102309417835	23.7197624727887	25.4133544841417	15.2349340890135	24.0185946205971	6.31740282836455	11.666048384677	1.85230672521601	8.11994040960206
AGAP011665-RA	5.07060840312412	2.00069588433337	4.87469443456035	0	0	5.01094884609815	5.87623450535337	1.77843882191613	0.878114335487701	1.87557892253696	0.980671145957603	1.04455988038735	0.835973956922954	3.35771444596324	1.71683679301858	0.732368313108491	0	0.914646520749549	0	0	0	1.26623450455599	0	0	0	0.826427575380353	1.80734872945223	0	0	0	0	0	0	7.40922690086406	0
AGAP011670-RA	43.100171426555	29.0100903228338	41.434902693763	34.7876285661836	44.2273140657551	28.3953767945562	35.2574070321202	45.3501899588613	25.4653157291433	30.0092627605914	35.3041612544737	40.7378353351066	24.2432447507657	33.5771444596324	39.4872462394273	46.1392037258349	52.3725612168454	35.6712143092324	49.5779225447968	32.8181615558994	52.1456621769957	41.7857386503476	43.8525588981729	50.6361578261473	33.502905332606	32.2306754398338	46.0873926010319	55.3461124365069	41.1454310695628	42.6578154492378	36.0278919308956	35.5353909095506	47.636364237431	52.7907416686564	59.8845605208152
AGAP011679-RA	106.482776465607	89.0309668528348	55.2465369250173	43.184642358021	71.4441227216044	103.559609486028	110.473208700643	33.7903376164065	107.1299489295	98.4678934331904	60.8016110493714	84.6093503113753	66.0419425969133	67.1542889192649	83.2665844614011	59.3218333617877	195.595483728218	62.1959634109693	229.774602563385	236.290763202476	306.145500523007	154.48060955583	214.765096142334	150.987816063421	160.231286373333	152.889101445365	331.648491854485	297.485354346224	183.944280075693	165.552950433947	193.072549065569	391.678975358602	208.04452952674	36.1199811417123	187.773621972048
AGAP011680-RA	63.3826050390515	49.0170491661675	83.6822544599526	121.156913282226	102.063032459435	152.833939805993	292.636478366598	239.20002154772	381.101621601662	247.576417774879	189.269531169817	316.501643757367	76.0736300799888	77.2274322571546	114.169646735736	60.7865699880047	43.8219389773604	157.319201568922	59.1121384187962	32.8181615558994	47.9403668401412	83.5714773006951	66.3410506408257	73.6525932016688	184.994303358303	254.539693217149	210.556126981185	240.162595036985	200.886516398454	69.0650345368612	80.369912768921	75.019158586829	59.302412622108	58.3476618443045	66.989508379217
AGAP011685-RA	660.446744506917	709.246690996178	774.263966022669	548.2050432671	729.750682084959	707.378945440855	794.466905123776	685.588165848668	777.131186906615	772.738516085228	738.445372906075	551.527616844521	590.197613587605	624.534886949163	645.530634174986	592.485965304769	472.421878731544	516.775284223495	524.381873069966	594.008724161779	504.635440422539	533.08472641807	532.977254300871	589.220745613351	699.191067810909	539.657206723371	591.00303453088	513.928186910421	425.976227543709	492.596202211437	559.818013080071	481.701965662797	517.19481172068	543.6520238509	472.98652885932
AGAP011687-RA	1968.66371251294	1554.54070212703	1570.46405700086	2236.00481542642	2010.64173945087	1918.35824991457	2026.12565744584	1672.62171201212	1639.43946435554	1888.70797499472	1810.31893543773	2335.63589254611	1970.3906164674	1637.72522101857	1323.68116741733	1718.86843086563	2421.96374933411	1936.30668442679	3070.9709330152	2040.19571005841	3191.81916067256	3732.85931943105	2699.74343370547	2899.15019990069	2817.15734405479	2202.42948838864	2936.03801099515	2778.17717962537	3643.79096913099	2791.03992510727	2083.1511872864	2285.32047316088	2785.26905184163	1768.95292258129	2311.13803908299
AGAP011694-RA	576.781705855369	586.203894109676	464.720869428087	472.631919140563	513.717263379155	400.040749546835	521.80962407538	468.6186295749	592.727176454198	690.213043493602	590.364029866477	511.834341389801	469.8173637907	526.321739404738	642.096960588949	508.995977610401	390.122139676501	369.517194382818	350.859144163177	532.7481559241	292.688555445073	338.084612716448	311.465610635741	313.023521107093	486.520451351757	425.610201320882	366.891792078803	364.691348019126	260.184343528118	363.607093591122	459.124674093721	353.774558388415	344.148427347971	481.599748556164	317.692668525681
AGAP011695-RA	130.568166380446	142.049407787669	133.241647877983	133.152647270565	136.084043279246	143.647200254813	99.8959865910074	155.613396917661	144.888865355471	170.677681950863	165.733423666835	165.040461101201	120.380249796905	111.644005328278	159.665821750728	110.587615279382	159.255339210407	125.306573342688	153.50087557139	166.278685216557	166.529695339438	164.610485592278	177.659084766957	183.210825589151	221.410504806788	149.583391143844	183.445896039402	222.372773182394	199.676356661114	151.333678617534	127.483309909323	117.66162767829	122.493508039108	120.399937139041	143.113949719236
AGAP011704-RA	141.977035287475	174.060541937003	131.616749733129	127.154780276395	93.5577797544819	119.427614165339	141.029628128481	141.385886342332	134.351493329618	135.041682422661	132.390604704276	121.168946124933	79.4175259076806	156.133721737291	134.771688251958	145.74129430859	94.0568446343346	122.56263378044	47.6710793699969	85.3272200453384	83.2648476697189	56.9805527050194	102.32263742907	77.3352228617523	110.705252403394	95.0391711687406	119.285016143847	113.657195182112	124.646452946029	94.4565913518838	81.2937048697132	75.8088339403746	49.5807056348772	112.990710238177	76.1244413400194
AGAP011706-RA	1114.26619658653	1001.34829010885	988.750521143324	1297.9384175383	1178.82802490647	1151.68307646156	1201.10233289423	1038.60827199902	1044.95605923036	1167.54787927926	1098.35168347251	1425.82423672873	1325.01872172288	955.269759876543	781.160740823454	944.755123909953	1258.01029698422	1146.05209049918	1780.03810367569	1082.99933134468	1879.76701557396	2060.16353891259	1458.37868951103	1696.77161588345	1528.02381277842	1221.45995641216	1759.45398812175	1464.6953326947	2244.84631276585	1591.54278116561	1138.11186817598	1287.17082627928	1453.39519459101	1015.99023878098	1279.90560706353
AGAP011708-RA	518.469709219441	394.137089213673	467.158216645367	337.080125072331	375.932169558918	380.832112303459	337.295860607284	451.723460766697	374.954821253248	397.622731577836	388.345773799211	463.784586891983	412.971134719939	385.297732674282	456.678586942942	468.715720389434	507.693195469419	468.299018623769	575.866638789563	567.75419491706	650.138659077704	554.610712995522	644.295288427003	573.569569557996	543.329725611393	525.607937941905	585.580988342523	501.07998223766	465.911498875932	505.799811755249	452.658129388176	548.034695360625	536.638225695142	351.938277791043	592.755649900951
AGAP011712-RA	111.553384868731	154.053583093669	129.991851588276	153.545395050741	156.496649771133	152.833939805993	150.431603337046	148.499641629997	187.916467794368	196.935786866381	162.791410228962	142.06014373268	137.099728935364	164.528007852199	168.250005715821	169.90944864117	113.295744673176	137.196978112432	99.1558450895936	170.654440090677	83.2648476697189	92.435118832587	101.198212841938	99.4310008222529	164.601230547151	126.443419033194	117.477667414395	127.493723291239	136.748050319429	84.2999686258748	135.797438816453	112.923575557016	92.3562163786928	122.252243864257	101.499255120026
AGAP011720-RA	380.295630234309	469.163184876174	418.411272299763	295.095056113144	491.603606346278	372.480530893295	436.01660029722	376.139810835262	439.05716774385	452.952309792676	379.519733485592	341.571080886663	346.929192123026	378.582303782356	451.528076563886	351.536790292075	288.583500582617	271.650016662616	214.519857164986	346.778573774004	284.277964771364	170.941658115058	229.382615775058	283.562483826425	349.595533905454	321.480326822957	271.102309417835	301.438648091689	290.43833696162	250.868581332422	362.126503510541	316.659816771773	358.730987828817	365.830578230163	290.287869643274
AGAP011724-RA	270.009897466359	398.13848098234	311.980443811862	331.082258078161	433.767887952598	269.756079548283	286.760243861245	330.7896208764	379.345392930687	429.507573260964	318.718122436221	306.056044953493	359.46880147687	317.304015143526	577.715580850752	340.551265595448	313.166539521137	240.552034957131	302.234643205781	347.872512492534	197.648880832161	154.48060955583	239.502437059252	255.942761375799	268.023242660848	287.596796232363	270.198635053109	266.847327818872	312.221212233741	222.430037699597	327.946195781229	321.397868893047	201.239334635678	319.522910099762	279.122951580071
AGAP011732-RA	494.384319304602	556.193455844676	563.839656264147	521.814428492754	443.974191198542	455.161186853915	439.542341000432	653.576267054178	524.234258286157	577.678308141384	592.325372158392	546.304817442584	497.404504369157	514.569738843867	639.521705399421	519.24913399392	454.251806472638	519.519223785744	521.521608307767	472.581526404951	411.277883944369	360.876833798456	405.917275954883	359.977049273156	356.878774195151	468.58443524066	461.777600375046	490.208424437632	452.599741765191	431.656465855383	442.496416279462	461.170406470612	393.729132982848	459.372067853572	378.592221597696
AGAP011733-RA	420.860497459302	317.110297666839	337.166365057091	489.425946724238	381.03532118189	363.293791342116	318.491910190153	294.33162502712	278.362244349601	250.389786158684	227.515705862164	332.170041963177	382.04009831379	266.098869842587	241.21556941911	344.213107160991	321.717161760622	382.322245673311	405.204174644974	329.275554277524	439.032833167609	479.902877226719	408.166125129148	508.202893091515	348.138885847515	312.389623493774	380.446907549695	336.029968364506	546.992201277718	386.967325860943	288.223135447165	244.009684245581	370.397036213494	338.972130714531	408.027005582504
AGAP011744-RA	157.188860496848	169.058802226169	166.552059847479	136.751367467067	122.475638951322	134.460460703634	110.473208700643	123.601498123171	128.204692981204	118.161472119829	109.835168347251	101.322308397573	117.036353969213	151.936578679837	135.630106648468	92.2784074516698	160.324166990343	133.538392029434	109.643482550993	143.305972127427	239.701834200706	176.006596133282	186.654481464018	139.01926966815	166.057878605091	149.583391143844	170.794454933236	97.8440202002532	185.154439813033	141.177055891525	151.50190452992	146.879615759476	139.992580616124	168.559911994657	185.743636869647
AGAP011750-RA	275.080505869483	208.07237197067	261.608601321405	229.118519177278	199.022913295898	233.009121343564	400.7591932651	324.565084999694	281.874701691552	376.053573968661	312.834095560475	336.348281484727	353.616983778409	240.076582886372	232.631385454018	265.117329345274	148.567061411051	229.576276708137	130.618757473792	172.842317527737	158.119104665729	110.162401896371	114.691307887529	157.432417968567	173.341118894788	222.309017777315	182.542221674676	313.298529328083	220.249072195895	379.857689952737	213.395975282997	210.053644043121	236.237479789709	208.384506586802	157.32384543604
AGAP011759-RA	420.860497459302	545.189628480842	642.647216289539	514.61698809975	559.645627985901	549.534056788763	688.694684027416	662.468461163759	570.774318067006	766.173989856348	659.991681229467	597.488251581564	568.462290707608	647.199459459415	666.132675691209	541.220183387175	442.494700893347	540.556093762983	365.160467974177	478.051219997601	356.609044565261	354.545661275676	394.673030083557	426.264383154658	575.37598288606	492.550834926691	438.282066892166	645.375203947125	609.920507619402	399.155273132154	461.896050396098	491.967745258889	496.779227047495	535.316643587428	491.256394780925
AGAP011764-RA	965.950900795145	832.28948788268	919.692349987052	910.476209714943	823.308461839441	873.57541550311	719.251103455253	810.968102793756	780.643644248566	761.485042550006	908.10148115674	702.988799500686	1092.6179616983	1036.69433519115	1200.06891831999	1003.34458895863	843.305118369204	807.632877821852	815.175457226948	874.057036105454	840.218008303528	834.448538502395	746.617925856073	943.673850396382	713.757548390302	704.942721799441	647.030845143899	709.616227310927	550.622680489738	994.333364876282	1113.1694814546	1012.36380324542	869.120604658436	954.864116848855	835.338869637812
AGAP011765-RA	143.244687388256	329.114472972839	268.920642973246	160.742835443745	159.898750853115	262.239656279136	136.328640524198	162.727152205326	189.672696465343	164.113155721984	233.399732737909	377.086116819833	130.411937279981	237.5582970519	132.196433062431	160.388660570759	529.069751068132	239.637388436382	398.530223533174	245.042272950716	1017.68147151879	388.733992898688	588.074059070371	369.183623423365	269.479890718788	526.434365517285	920.844177655913	659.211732056251	769.661592948293	561.661236748298	516.399784342837	990.252893346143	382.063084598171	150.962998105105	542.006022340938
AGAP011777-RA	1319.62583691305	1427.49651347186	1200.7997290467	1078.41648555169	1333.62362413662	1505.79012825249	1278.66862836489	1459.20905338219	1498.06305634202	1439.50682304712	1522.98228967216	1749.63779964881	1138.59652932906	1428.70749675736	1043.8367701553	1050.94852931068	1648.13243666073	1035.37986148849	1809.59417288508	1287.56587170979	2652.70029848781	1961.39724755722	1765.34660179824	2169.06886978915	1651.83889770327	1502.44533204148	1946.51458162005	1647.53516842245	2575.2199210597	1224.88870075669	1638.80718680535	1605.40999375814	1327.98517445573	1356.81467622073	1596.58328303801
AGAP011781-RA	57.0443445351463	102.035490101002	87.7444998220863	91.1675783113777	37.4231119017928	177.888684036484	65.8138264599578	79.1405275752678	93.958233897184	78.7743147465523	102.970470325548	206.822856316695	60.1901248984527	151.097150068346	143.355872217051	84.9547243205849	146.42940585118	175.612131983913	202.125376528787	62.3545069562089	247.271365807044	148.14943703305	124.811129171723	87.4624544269817	75.7456990128484	139.66626023928	225.918591181529	253.999123146112	129.487091895389	183.834871340763	138.568815118829	269.279295559039	201.239334635678	61.1261219321285	161.383815640841
AGAP011785-RA	3737.03839310248	3237.12594085139	4233.67211641566	3999.37771171228	3425.91578955503	4014.60518386563	3538.6684191238	3351.46795990095	3739.01084050663	3522.33721652441	3126.37961331284	4040.35761733827	4826.07765331621	3802.61161005337	3471.44399548357	4244.80674277681	3237.47934542499	4195.48359067818	3629.67598323157	2699.84075733199	3570.29574098946	2684.41714965869	2447.87232618776	3684.47097491348	3057.50427361479	3481.73937507743	2786.93174081534	3420.5874132634	3119.79180286273	4273.90684310459	3381.07908889944	2581.44873074046	3916.8757451553	3689.7949966303	4282.25357351389
AGAP011791-RA	319.448329396819	418.145439825674	444.409642617418	320.286097488656	392.942674968824	633.049870890399	236.224627115206	326.34352382161	303.827560078745	226.945049626972	322.640807020051	695.676880337975	292.590884923034	556.541169418408	403.456646359366	267.314434284599	638.090184621565	587.20306632121	695.997758801955	348.966451211064	1349.89980313029	566.006823536526	817.456674845429	605.792579083726	295.699555761697	548.747910052555	784.389348582269	940.883911420617	568.775076549839	649.008192191975	535.799418459473	929.447891123134	692.185537490835	306.55676302325	701.359852879378
AGAP011796-RA	1778.51589739578	1625.56540602086	1551.77772833504	1447.88509239254	1345.53097792355	1479.90022588099	1335.08047961629	1145.31460131399	1429.57013817398	1134.72524813486	1071.87356253166	1143.79306902415	1410.28806532902	1736.77779717449	1912.5561874227	1335.10743479678	1674.85313115912	1264.04149167588	1298.56020203872	1550.11116415698	1323.82697204179	1361.20209239769	1262.72881134995	1349.68377042058	1415.86191231709	1204.93140490456	961.509524068588	784.728808474758	753.929516362872	1343.72118665099	1958.43925367945	1560.39849860604	1142.30057099962	1453.13462593196	1366.17997391555
AGAP011802-RA	2847.14661835419	2385.82984206754	2862.25808215935	3551.93683394723	3800.14690857296	3304.72076400173	3302.4437920086	2704.11622872348	2903.92410745783	3394.7978497919	3029.29316986303	4126.01152753003	3506.91074929179	2603.068124233	2213.00262620095	2840.85668654783	3272.75066216287	3446.3880901843	4114.96757121814	2526.99843980425	5385.30120837586	4297.59990846302	3717.34768506051	5268.92238616438	3820.78785597503	3132.98693826692	4768.68962265972	4554.19439477542	7525.98340651798	4435.39714444813	3070.68494303326	3612.76474247098	4406.84977731173	3049.82302306817	3714.87273739294
AGAP011803-RA	395.507455443681	503.175014909842	427.348212096457	412.653249198868	454.180494444485	423.425177495293	358.450304826556	449.055802533823	418.860538027633	420.129678648279	332.447518479627	396.932754547193	378.696202486098	434.82402075224	429.209198254645	433.562041360226	418.980489734763	448.176795167279	460.50262671417	366.469470707543	580.33075648592	365.94177181668	463.262929898648	501.758291186369	445.734305729454	441.312325253109	403.942441032574	482.301836946703	577.24619471122	449.938386762199	443.420208380254	471.436186066705	501.640080541111	416.769013173603	542.006022340938
AGAP011805-RA	5150.47048547332	5490.90985455292	5329.66591511931	6194.59703157835	6649.40656473218	5975.55649897204	4726.84303610625	6133.83549678874	4481.89556832923	3325.40142965803	5530.98526320088	3526.43415618769	3861.36370702712	5003.83395309672	3797.6429861571	4135.68386412365	6555.12077434516	4549.45179420826	6931.37494039756	7613.81348096866	7241.51857006344	7873.44614932913	8681.68223725111	7585.29644235687	5000.67278290594	6771.74755266662	6041.06312819409	3766.50061599156	7005.61471946174	4432.35015763033	7334.90928029003	5184.21869602666	4924.04458903241	5258.69879288827	6159.98979323437
AGAP011809-RA	343.533719311659	447.155530148507	335.541466912237	310.689510297985	295.982794132361	349.096102944837	403.109687067242	385.032004944842	456.619454453604	388.244836965151	366.771008588143	475.274745576244	412.135160763016	335.771444596324	400.022972773329	303.932849940024	272.551083883583	321.040928783092	205.939062878387	287.705882973385	217.834298449063	170.941658115058	215.889520729467	212.671862869819	224.323800922666	304.95177531535	212.363475710637	278.707209055267	215.408433246535	219.383050881795	239.262154105179	262.172217377129	295.539892411817	365.830578230163	223.298361264057
AGAP011810-RA	163.527121000753	212.073763739337	145.428383964384	319.086524089822	244.951277902644	301.492088906905	237.399874016276	281.882553273707	225.675384220339	206.313681479066	235.361075029825	248.605251532189	172.210635126128	188.871437585432	105.585462770643	162.585765510085	175.287755909442	209.454053251647	209.752749227987	134.554462379188	232.132302594368	330.487205689113	357.567018708179	264.228678110987	276.763131008485	302.472492589209	361.469745890447	294.520384037126	271.075781164179	219.383050881795	157.044657134673	195.049812325755	270.263454245017	186.156825884209	165.443785845642
AGAP011811-RA	27.8883462171827	26.0090464963338	22.7485740279483	14.394880786007	18.7115559508964	28.3953767945562	14.1029628128481	8.89219410958065	22.8309727226802	23.444736531712	11.7680537514912	37.6041556939446	32.6029843199952	21.8251438987611	12.0178575511301	21.2386810801462	44.890766757296	27.4393956224865	73.4134622297953	24.0666518076596	101.768147151879	58.2467872095754	41.6037097239077	75.4939080317105	42.2427936802424	23.9663996860302	51.5094387893886	77.0892280365631	44.7759102815831	75.1590081724666	35.1040998301034	66.3327296978278	135.131727122508	20.3753739773762	25.3748137800065
AGAP011820-RA	92.5386033570152	101.035142158835	77.9951109529656	145.148381258904	192.218711131936	127.779195575503	105.772221096361	100.481793438261	79.9084045293808	93.778946126848	109.835168347251	107.589667679897	101.9888227446	88.979432818026	66.9566349277246	101.066827208972	111.158089113304	77.7449542637116	108.690060963593	82.0454038897485	158.119104665729	143.084499014827	134.930950455917	190.576084909318	120.90178880897	128.922701759335	175.312826756867	140.341927964	228.720190357276	142.192718164126	90.5316258776352	105.026822021561	137.076068519955	97.2461030738408	146.158927372837
AGAP011822-RA	204.091988225746	318.110645609005	288.419420711487	206.326624599434	236.446025197691	258.899023715071	249.152343026983	292.553186205204	328.4147614724	284.15020676435	285.375303473662	249.649811412577	229.056864196889	346.684016545705	409.465575134931	301.735745000698	320.648333980686	267.991430579618	182.103523193388	317.242228373694	131.20521450986	213.993631269962	166.414838895631	193.338057154381	238.89028150206	237.184714134161	233.147986099338	127.493723291239	185.154439813033	268.134839966638	363.050295611333	333.24299919623	177.907237866324	326.005983638019	256.793115453665
AGAP011823-RA	297.898243683542	291.101251170505	278.670031842367	269.904014737631	309.591198460286	184.569949164615	253.853330631266	206.298903342271	256.409385962409	293.528101377034	294.201343787281	223.535814402893	327.701791113798	240.916011497863	306.455367553816	329.565740898821	339.887234019527	302.747998368101	259.330671772783	439.763364849052	135.410509846715	212.727396765406	263.115353389038	202.544631304589	286.95966741406	214.044742023512	168.987106203784	174.933248236816	179.103641126332	227.508349062602	241.109738306763	222.68844969985	193.461969045893	311.18752983629	202.998510240052
AGAP011824-RA	1167.50758481933	877.305145280181	1445.34689984714	1483.87229435756	1369.34568549742	1640.25058895613	2760.65497061502	2620.52960409342	3103.25606161354	4087.82426166931	2866.50175963407	5020.1547851416	2264.65344930428	1467.32121288594	1855.04215485658	1585.57739787988	897.815335145921	2017.7102247735	893.356027393743	519.620891301741	1075.71454716738	759.740702733592	643.17086383987	1253.01474184339	1682.42850692	1755.33217010787	1898.61984028957	2715.9128031343	2765.21499982209	1500.13317663153	943.191734908832	864.694512132398	1187.99259383961	1208.63013820345	1281.93559216593
AGAP011825-RA	201.556684024184	175.06088987917	181.17614315116	247.112120159787	255.157581148587	204.613744549008	179.812775863813	162.727152205326	151.913780039372	187.557892253696	173.578792834496	191.154458110885	219.861150670737	175.440579801579	136.488525044977	186.753919842665	230.866800466094	225.003044104389	235.495132087785	162.996869060967	277.549492232396	226.655976315522	246.248984582048	297.372345051738	203.930728111515	202.474755968187	240.377381017147	164.061690436788	332.793927768523	225.4770245174	204.158054275075	176.887279194207	248.875698873109	242.652181003298	256.793115453665
AGAP011826-RA	207.894944528089	208.07237197067	200.674920889401	267.504867939964	352.11746198505	270.5912376893	199.791973182015	216.08031686281	175.62286709754	197.873576327649	176.520806272368	220.402134761731	234.072707938427	224.127439268047	150.223219389126	259.258382840406	285.37701724281	239.637388436382	312.72228066718	202.378662928046	324.648800005167	319.091095148109	246.248984582048	278.959196751321	233.063689270303	237.184714134161	265.680263229478	195.688040400506	315.851691445762	318.917953596683	215.243559484582	184.784032729663	269.291283546294	307.482916385858	259.838093107266
AGAP011827-RA	688.335090724099	773.268959294846	875.007651003583	875.688581148759	865.834725364206	969.618601719991	853.22925017731	924.788187396388	880.748678494164	754.920516321127	761.0008092631	968.307009119073	881.952524553716	747.930892838313	709.053595516673	786.563568278519	804.827318291522	770.13237047112	777.99201531835	750.441960911566	1142.99927255705	800.260206879384	1033.3461955749	881.069146174963	981.780791051151	1028.07590377316	1452.20470411487	1438.01059991281	1204.10893865338	987.223728968075	795.38499878208	895.491850920675	830.233776709512	618.670446222149	890.148467402626
AGAP011828-RA	2522.62768055425	2431.84584740721	2776.95092955454	3466.76712263002	3048.28256945512	3804.98049047053	2828.81929087711	2955.76532202461	2883.72747774161	2501.08449320304	2935.1487398511	3503.45383881917	3031.24156780263	3134.42643530669	2406.14676541554	2583.79540864675	3137.00953411104	2874.73401471583	2974.67535268781	2143.02594960023	3488.71301145449	3873.41134943676	3987.20958597234	4062.86117248706	3290.56796288509	3681.73484831947	4164.13147265794	3154.72840888089	3736.97326890618	3495.9095422923	3125.18867698	3384.54856529631	2693.88500616166	2739.56164659449	3039.90269084477
AGAP011829-RA	690.870394925661	522.181625811009	582.525984929962	1034.03226979484	831.813714544394	736.609480376427	794.466905123776	564.654325958371	628.729864209194	593.620728982948	510.929667043911	823.113185745231	739.000977919891	499.460023837033	448.952821374359	628.372012647085	840.098635029397	703.363174456403	1219.42621028452	743.878328600386	1670.3433077986	1446.03980420294	979.373815392529	1434.3842526025	1089.57274733867	842.95612688796	1567.87502279981	1440.97557022191	1352.95858634621	1328.48625256198	611.550370724433	773.881846474657	1152.99444868558	609.408912596069	982.51278956185
AGAP011832-RA	1519.91486883645	1360.47320134669	1324.29198805556	1671.00574457565	1598.98750853115	1590.14110049514	1776.97331441886	1625.49308323134	1674.56403777505	1522.03229563874	1712.25182084197	1836.33626972096	1326.69066963673	1355.67720755766	1152.85590651198	1586.30976619299	1674.85313115912	1624.4122208512	1816.26812399688	1404.61731459249	2125.35626324626	2038.63755233514	1811.44800987068	2026.36697046091	2126.70616459151	1917.31197488242	2260.99326054474	1816.53847604106	2046.38011584208	1608.80903979983	1430.95396412711	1429.31238991748	1811.1540117211	1625.39915137705	1730.56229979644
AGAP011833-RA	683.264482320975	466.162141049674	590.650475654229	713.746172306181	915.165191052933	850.190987554652	683.993696423133	582.438714177533	630.486092880169	310.408311679867	192.21154460769	327.991802441628	482.356973144544	429.787449083295	440.368637409266	541.220183387175	751.385929294741	541.470740283733	1071.64586423753	750.441960911566	1722.4889699756	1145.94222662317	1282.96845391834	1581.68943900584	1143.46872548242	1054.52158618533	1569.68237152926	663.165025801716	732.14664109075	853.156308984757	606.00761811968	707.54911677683	892.45270142779	476.968981743124	1009.91758844426
AGAP011834-RA	164.794773101534	131.045580423835	164.114712630198	193.131317212261	125.877740033303	168.701944485304	178.637528962743	149.388861040955	127.326578645717	88.1522093592371	79.4343628225658	149.372062895391	170.538687212283	144.381721176419	103.010207581115	150.867872500349	151.773544750858	128.050512904937	150.64061080919	154.245359312727	213.629003112208	169.675423610502	175.410235592692	218.195807359944	170.427822778909	161.979804774549	176.216501121593	133.423663909436	146.42932821815	160.474639070942	142.263983521998	149.248641820113	218.738407212694	138.923004391201	163.413800743242
