id	F_ZT0	F_ZT0.1	F_ZT0.2	F_ZT4	F_ZT4.1	F_ZT4.2	F_ZT8	F_ZT8.1	F_ZT8.2	F_ZT12	F_ZT12.1	F_ZT16	F_ZT16.1	F_ZT16.2	F_ZT20	F_ZT20.1	F_ZT20.2
AGAP006683-RC	540.8549283341	392.886462266339	425.680828583899	404.140321509886	328.713498703305	397.773606474968	262.941708734711	389.865785202928	268.244548313976	245.848877472109	202.985807940525	414.092844561253	366.308770362707	321.83003864493	328.251829608834	386.110505300472	599.158187875246
AGAP006688-RA	269.016538267048	172.913819047581	248.656886329473	356.446743195055	303.084988634911	395.953132303457	293.281136665639	268.592294607445	263.875744595507	234.233969875002	264.712486378579	196.569374406185	132.126297767643	186.118576565743	275.152268936817	200.272271440899	243.282351452701
AGAP006698-RA	1.881234533336	0	3.2934686931056	10.0407533294382	4.45713218580752	4.55118542877537	8.66840798026518	11.3948246197098	6.99008594954986	22.2619062277894	13.0575665926653	8.98032674952114	7.2897267733872	11.6324110353589	3.86178623069217	0.902127348832878	3.01589691883513
AGAP006699-RA	146.736293600208	209.02873062081	201.724957452718	259.804492399213	268.542214194903	204.803344294892	546.109702756706	544.509833613275	611.632520585613	876.925523581618	952.015309756144	445.025081142937	517.570600910492	601.783397562568	391.971302415255	104.646772464614	264.393629884546
AGAP006721-RB	3614.79215580513	3836.93575684062	3586.587406792	1418.25640778314	1075.28313982606	1307.10045514429	586.562273331277	643.807591013603	494.548580930653	419.104582462296	334.748525375602	869.096066536991	994.13648872068	817.370748751221	1733.94201758078	1491.21650762075	1685.88637762884
AGAP006737-RA	11.287407200016	17.510260156717	27.9944838913976	57.7343316442695	41.2284727187196	51.8835138880392	49.120978554836	31.7427257263344	46.3093194157678	22.2619062277894	33.2374422358754	26.9409802485634	20.0467486268148	20.9383398636461	20.2743777111339	10.8255281859945	16.0847835671207
AGAP006740-RA	351.790857733832	341.450073055982	498.960507005499	533.415020626403	521.48446573948	637.165960028552	728.146270342275	634.854514526688	719.978852803636	573.002108123971	515.180354656068	432.053498060295	357.196611895973	377.665611614653	494.308637528598	420.391344556121	436.299754258149
AGAP006745-RA	423.2777700006	264.842684870345	306.292588458821	510.823325635167	339.856329167823	454.208305791782	291.836402002261	241.7330651467	277.855916494607	201.32506501653	131.762717435077	199.562816656025	217.780587354943	176.812647737456	252.946998110337	234.553110696548	214.128681237294
AGAP006756-RA	407.287276467244	391.792071006544	439.678070529598	488.231630643931	638.484185616927	455.118542877537	572.114926697502	575.438643295344	622.991410253631	490.729845977793	471.259448844376	364.202140397246	513.014521677125	670.026875636674	337.906295185565	317.548826789173	385.029506637952
AGAP006757-RA	131.68641733352	84.2681270042008	93.0404905802332	200.815066588763	153.771060410359	98.305605261548	91.0182837927844	133.482231259458	119.705221886041	404.585947965912	636.259608515329	157.65462515826	138.504808694357	142.690908700403	150.609662996995	87.5063528367892	153.810742860592
AGAP006766-RA	2993.04414253758	2196.44325840819	3131.26535997015	2732.33999977336	2082.59501381856	2484.0370070256	1951.83653022304	1661.20264634483	1979.0680844663	1835.15540034299	2289.82235975013	2549.41498278072	2487.61926141838	2360.60394610884	3021.84772551662	2820.95221980041	3117.43211510258
AGAP006783-RA	158.023700800224	183.857731645529	174.553840734597	224.661855746179	184.970985711012	230.289982696034	184.926036912324	133.482231259458	136.306676016222	149.057980829547	119.892202350836	114.748619577215	130.303866074296	141.139920562355	154.471449227687	144.340375813261	179.948516157163
AGAP006785-RA	47.971480600068	43.7756503917926	34.5814212776088	55.2241433119099	51.2570201367865	43.6913801162436	26.0052239407955	28.4870615492745	33.2029082603618	21.2939972613638	8.30936055896884	28.9366084151237	30.0701229402222	26.3667983468136	27.0325036148452	36.0850939533151	36.1907630260216
AGAP006798-RA	100.646047533476	121.477429837225	130.092013377671	76.560744136966	101.399757227121	122.882006576935	86.6840798026518	79.7637723379685	76.8909454450485	66.7857186833683	64.1007814549025	96.7879660781723	113.901980834175	128.732015457972	114.888140363092	123.591446790104	115.60938188868
AGAP006807-RA	270.897772800384	199.179209282656	253.597089369131	200.815066588763	199.456665314886	253.956146925666	215.265464843252	192.084186446536	152.034369402709	186.806430520146	225.539786600583	232.49068140427	226.892745821677	223.342291878891	302.184772551662	294.995643068351	338.78575388248
AGAP006835-RB	157.083083533556	120.38303857743	191.844551373401	214.621102416741	240.685138033606	186.59860257979	147.362935664508	168.480621162852	214.071382204964	72.593172481922	93.7770691655055	80.8229407456903	100.233743134074	112.44664000847	142.88609053561	51.4212588834741	118.625278807515
AGAP006883-RA	33.862221600048	33.9261290536393	43.6384601836492	86.6014974664042	63.5141336477571	70.0882556031407	184.926036912324	133.482231259458	136.306676016222	329.089048584713	372.734173645174	101.777036494573	86.565505433973	118.650592560661	28.9633967301913	55.9318956276385	60.3179383767026
AGAP006885-RA	500.408385867376	785.772924532678	539.305498496042	567.302563113256	681.94122442855	631.704537514022	754.151494283071	814.72996030925	615.127563560388	517.83129703771	474.820603369648	851.135413037948	815.538182772694	818.146242820244	649.745533313958	831.761415623914	734.873549222827
AGAP006890-RA	105.349133866816	198.084818022862	79.0432486345344	27.612071655955	82.4569454374391	70.9984926888958	49.120978554836	98.4838413560632	107.472571474329	184.870612587295	178.057726263618	176.613092740582	140.327240387704	190.771540979886	134.197071516553	131.7105929296	65.3444332414278
AGAP006894-RA	95.9429612001361	156.497950150659	144.08925532337	210.855819918202	189.42811789682	251.225435668401	258.607504744578	283.242783404215	201.838731793252	197.453429150828	138.885026485622	90.8010815784915	103.878606520768	85.3043475926321	112.957247247746	92.9191169297865	84.4451137273837
AGAP006895-RA	260.550982867036	196.990426763067	292.295346513122	332.599954037639	270.770780287807	373.197205159581	277.389055368486	205.920759199041	242.031726003164	152.929616695249	221.97863207531	157.65462515826	174.953442561293	151.221343459666	239.430746302915	207.489290231562	235.23995966914
AGAP006900-RA	260.550982867036	300.957596443574	243.716683289814	203.325254921123	227.313741476183	199.341921780361	312.062687289547	415.911098619407	326.786518141456	118.084893903926	97.3382236907779	136.700529409377	140.327240387704	229.546244431083	126.473499055169	221.923327812888	119.63057778046
AGAP006901-RC	99.7054302668081	55.8139542495356	101.274162312997	149.356205775393	202.799514454242	168.393860864689	140.13926234762	189.642438313741	225.430271872983	227.458607110022	230.287992634279	98.7835942447326	97.5000955940539	132.609485803092	52.1341141143443	27.0638204649863	101.535196267449
AGAP006907-RA	31.040369800044	41.586867872203	30.4645854112268	30.1222599883145	16.7142456967782	21.8456900581218	27.4499586041731	25.2313973722145	32.3291475166681	136.475164266013	74.7842450307196	99.7814083280127	82.009426200606	115.548616284565	81.0975108445356	73.0723152554631	76.4027219438233
AGAP006921-RB	756.256282401073	902.872789330723	770.671674186711	925.004400474491	1340.48250488161	1301.63903262976	1434.62152073389	1972.93249129832	1389.27958247303	1930.0104790527	1622.69941201577	1077.63920994254	1387.78173448359	1119.03794160153	1021.44245801808	958.059244460517	961.065818135462
AGAP006925-RA	114.755306533496	124.760603616609	67.5161082086648	82.8362149678649	114.771153784544	112.869398633629	166.144486288416	194.525934579331	153.781890890097	204.228791915807	165.000159670953	111.755177327374	153.084262241131	172.935177392336	82.0629574022086	121.787192092439	107.56699010512
AGAP006958-RA	3526.37413273833	3137.61974183174	4064.96373446559	4381.53373413358	4439.30365706429	5132.82692657286	3195.7530753911	4001.21127360667	3161.26637068392	3261.85321685436	2825.18259004941	2081.44017772234	1337.66486291655	2817.36995276393	3190.80087310941	2900.3394264977	3048.06648596937
AGAP006959-RA	1067.60059766818	848.153226340982	1034.97253680844	1227.48209452382	1278.08265428031	1726.71975167738	1005.53532571076	1108.55365228891	928.807670546438	981.459691955586	811.943231762098	579.729982385754	336.238647422485	737.494859641756	814.836894676048	806.501849856593	850.482931111507
AGAP006961-RA	606.69813700086	426.812591319978	618.348747130577	682.771226401796	743.226791983404	703.613267288673	323.620564596567	423.236343017792	408.046267304973	379.420314838846	398.849306830504	286.372641901396	214.135723968249	386.196046373916	472.103366702118	404.153052277129	355.875836422545
AGAP006962-RA	170.251725266908	111.627908499071	186.080981160466	327.57957737292	289.713592077489	262.148280697461	124.247181050468	131.040483126663	236.789161541002	66.7857186833683	40.3597512864201	46.897261914166	58.3178141870976	112.44664000847	46.341434768306	36.0850939533151	100.529897294504
AGAP006963-RA	568.132829067472	514.363892103563	691.628425552176	650.138778081121	541.541560575614	704.523504374428	570.670192034124	483.466130293401	510.27627431714	452.981396287193	506.870994097099	476.955131807901	436.472390556559	407.134386237562	671.950804140438	571.948739160045	618.258868361202
