id	F_ZT0	F_ZT0.1	F_ZT0.2	F_ZT4	F_ZT4.1	F_ZT4.2	F_ZT8	F_ZT8.1	F_ZT8.2	F_ZT12	F_ZT12.1	F_ZT16	F_ZT16.1	F_ZT16.2	F_ZT20	F_ZT20.1	F_ZT20.2
AGAP010239-RD	41.387159733392	20.7934339361015	37.051522797438	0	66.8569827871128	0	43.3420399013259	55.346291010019	57.6682090837864	44.5238124555788	37.9856482695718	0	44.6495764869966	39.5501975202204	23.170717384153	0	22.116577404791
AGAP010240-RA	1.881234533336	0	0	0	5.5714152322594	0	0	0	0	0	0	0	0.9112158466734	21.71383393267	0	0	0
AGAP010241-RA	2.821851800004	0	0.8233671732764	0	0	0	1.44473466337753	2.44174813279495	0	0	0	6.98469858296089	2.7336475400202	0	0	2.70638204649863	2.01059794589009
AGAP010242-RA	114.755306533496	271.409032429114	117.741505778525	94.1320624634828	102.514040273573	186.59860257979	135.805058357488	285.68453153701	208.828817742802	188.742248452997	192.302344364707	217.523470155068	293.411502628835	256.68853684692	201.778330553666	272.442459347529	201.059794589009
AGAP010243-RA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGAP010244-RA	120.399010133504	80.9849532248164	87.2769203672984	138.060358279775	89.1426437161504	108.318213204854	145.918201001131	125.343070816808	142.423001222078	148.090071863121	138.885026485622	144.683042075618	139.41602454103	96.9367586279911	176.676720054167	147.948885208592	141.747155185251
AGAP010245-RA	100.646047533476	229.822164556911	140.795786630264	110.44828662382	109.199738552284	144.727696635057	247.049627437558	227.082576349931	181.742234688296	205.196700882233	106.834635758171	180.604349073703	186.799248568047	173.71067146136	162.195021689071	231.84672865005	155.821340806482
AGAP010246-RA	325.453574267128	248.426815973423	296.412182379504	416.691263171684	272.999346380711	399.594080646478	353.959992527495	320.682921440404	262.12822310812	281.661509229857	286.079413530213	375.178095313328	397.290109149603	249.709090225705	344.664421089276	364.459448928483	336.77515593659
AGAP010247-RA	68.665060466764	49.2476066907667	91.3937562336804	64.0098024751683	40.1141896722677	92.8441827470176	52.0104478815911	47.2071305673691	62.9107735459488	52.2670841869839	74.7842450307196	72.8404280794493	51.9393032603838	41.8766797272921	79.1666177291895	44.204240092811	51.2702476201972
AGAP010248-RA	71.4869122667681	63.4746930680993	64.2226395155592	81.5811208016851	62.3998506013053	84.6520489752219	82.3498758125192	76.5081081609086	59.4157305711738	90.0155338775833	91.4029661486573	73.8382421627294	51.9393032603838	32.570750899005	87.8556367482469	79.3872066972933	72.3815260520431
