CycID	JTK_pvalue	JTK_BH.Q	JTK_period	JTK_adjphase	JTK_amplitude	meta2d_Base	meta2d_AMP	meta2d_rAMP
AGAP011050-RA	0.000345488428471622	0.00197112314418885	24	2	255.689540406279	1203.32937949962	348.269748728545	0.28942179478188
AGAP011051-RA	1.25283213518508e-06	8.7436028783498e-05	20	4	98.7409218559822	301.383519262184	241.739193352796	0.802098249912925
AGAP011053-RA	1.12958936488348e-05	0.000262782766202739	24	22	170.98954684566	523.348317820108	206.615514879444	0.39479541224104
AGAP011054-RA	0.00137277958969135	0.00473530063064799	20	4	345.252409247935	927.281737716171	411.56331008917	0.443838472547535
AGAP011061-RA	0.0265034793054751	0.0372538367193119	20	10	17.5029472774307	87.3703414927126	22.4208495980015	0.256618541428862
AGAP011062-RB	0.00969117950210387	0.0174464485217839	20	0	67.4873006406249	229.64716257937	84.6252641538353	0.368501239916638
AGAP011064-RA	0.000883854124400343	0.00353659496976724	24	8	58.4502294131744	362.05354175313	61.0575852029929	0.168642419315499
AGAP011069-RA	0.0488892471324194	0.061568036359375	20	12	139.18116884866	1661.23100694224	238.191287273995	0.143382399123662
AGAP011079-RA	0.000883854124400343	0.00353659496976724	24	18	51.1833522749202	321.308418519995	56.3969117658859	0.17552267078983
AGAP011084-RA	0.241446195902603	0.253882282376914	24	22	32.5284539626879	118.848151055042	24.0933343017679	0.202723677969627
AGAP011093-RA	0.0137221278371488	0.0225397403608559	20	16	65.0662861345296	429.17318351482	51.4652033716752	0.119917099549856
AGAP011097-RA	0.000883854124400343	0.00353659496976724	24	16	410.791984165108	2006.89659239938	533.933558806898	0.266049362398162
AGAP011099-RA	3.9803800308002e-05	0.000538068489749162	24	14	4373.48574276818	3824.11823974625	6845.9992727055	1.79021642206329
AGAP011105-RA	0.000558293830352654	0.0026302037439377	24	22	423.239110001727	1407.17892032578	448.53978519206	0.318751069045446
AGAP011111-RA	0.0361944506823709	0.0480192513252851	20	12	28.2205745770334	285.906519773109	45.8066751802951	0.16021556702046
AGAP011113-RA	0.189282268560105	0.203160260353675	24	8	12.2529891489756	62.3026491861882	7.90867267490851	0.126939588897317
AGAP011119-RA	0.000883854124400343	0.00353659496976724	20	4	229.373502160458	765.113874126015	271.157210352946	0.354401115340755
AGAP011120-RA	0.00137277958969135	0.00473530063064799	16	14	29.7661626369246	162.232349018048	31.0719097662694	0.191527213618862
AGAP011121-RA	0.0137221278371488	0.0225397403608559	24	14	6.30903293754818	17.0953339883751	8.69847770782225	0.508821747135053
AGAP011133-RA	7.11438421522455e-05	0.000741328716315586	24	2	457.02445018219	1788.43932898485	533.318186512269	0.298203119260964
AGAP011140-RA	0.000883854124400343	0.00353659496976724	20	4	32.3096205847024	88.5347196413228	48.7820481225839	0.550993421792181
AGAP011141-RA	0.0265034793054751	0.0372538367193119	8	0	31.2015673722303	255.214497172305	21.8859105287997	0.0857549660042379
AGAP011144-RA	0.000558293830352654	0.0026302037439377	24	22	2.77437250175905	4.41111606950306	4.13204026503069	0.936733515945815
AGAP011149-RA	0.00464124344376445	0.0104020698840456	20	0	82.5131558120264	619.485037627203	75.5422679355466	0.121943652141937
AGAP011156-RA	0.0653460291459241	0.0788197079850958	24	0	29.2699518664224	137.060113041471	36.7710286075038	0.268283950680661
AGAP011157-RA	0.00209444471261698	0.00623554422873369	20	4	156.937243230243	1400.78914835681	214.477173104471	0.153111675198271
AGAP011164-RA	0.0265034793054751	0.0372538367193119	24	14	58.7898339336819	472.114136357149	65.9045072445674	0.13959443738137
AGAP011165-RA	0.00464124344376445	0.0104020698840456	20	2	49.8515225187496	414.924568547131	78.2937114887816	0.188693843227768
AGAP011166-RA	0.0191856279224977	0.0290788229269775	24	22	37.407430662199	261.535728235179	60.204355325028	0.230195529044089
AGAP011172-RA	0.00464124344376445	0.0104020698840456	24	18	62.9615046365828	359.355695905081	60.562438028015	0.168530619433988
AGAP011182-RA	2.73769181332207e-06	0.000117368759025422	24	4	126.033338664686	174.323929373566	112.141971475947	0.643296487630414
AGAP011187-RA	0.0864660957623142	0.0999941246176127	16	12	21.6282489614471	289.378243647068	34.9357819305323	0.120727050832269
AGAP011190-RA	0.00464124344376445	0.0104020698840456	16	4	80.0296864747466	398.252069441853	76.053886534964	0.190969218669856
AGAP011193-RA	0.0488892471324194	0.061568036359375	16	4	1.87715423452256	1.9620312310412	3.13838794050624	1.59956064452693
AGAP011194-RA	0.000883854124400343	0.00353659496976724	16	14	37.0992801627142	601.835265104959	42.5066291441593	0.0706283456765303
AGAP011195-RA	0.0137221278371488	0.0225397403608559	16	12	66.309207656767	346.315215827339	77.1765466598696	0.222850579855397
AGAP011203-RA	0.00209444471261698	0.00623554422873369	24	14	452.444422941155	3037.35940340607	661.504445660498	0.21778932217198
AGAP011210-RA	0.0488892471324194	0.061568036359375	8	0	35.3937666662362	424.911349204375	22.5962323676155	0.05317869812121
AGAP011219-RA	0.0265034793054751	0.0372538367193119	20	4	2.49199961639861	5.21351081288895	4.75521120351933	0.912093860391236
AGAP011229-RA	0.0265034793054751	0.0372538367193119	20	12	33.0230169168527	359.218167652995	67.9353655777187	0.189120071575401
AGAP011244-RA	0.000209118029496181	0.00139769088311367	24	22	59.6900932802835	142.227711686141	65.2591394540881	0.458835614244416
AGAP011245-RA	0.00209444471261698	0.00623554422873369	24	4	36.5052834611185	287.985738136041	68.5261587634486	0.237949834623677
AGAP011250-RA	0.0653460291459241	0.0788197079850958	24	10	512.298091761387	3956.22858833044	523.500615053559	0.132323146493029
AGAP011251-RA	0.0361944506823709	0.0480192513252851	24	10	98.4744106428204	817.851723013523	103.201570399193	0.126186162473226
AGAP011252-RA	0.0653460291459241	0.0788197079850958	20	4	28.2749115216039	124.401460238029	30.1272920896303	0.24217796183409
AGAP011254-RA	0.000883854124400343	0.00353659496976724	24	10	664.389607888836	707.770781100463	747.677530495513	1.05638371978708
AGAP011255-RA	0.0361944506823709	0.0480192513252851	16	12	56.8875459898687	515.551874884519	69.7305287644406	0.135254146403909
AGAP011280-RA	0.113309279422725	0.126881025204327	24	0	46.8405408508154	828.561759029703	57.1992819141965	0.0690344217444701
AGAP011284-RA	0.0191856279224977	0.0290788229269775	20	6	314.597972319463	2898.97114200899	345.044878086082	0.119023219336694
AGAP011285-RA	0.00969117950210387	0.0174464485217839	24	22	21.5674041329747	70.8558128653292	19.3914889271823	0.273675343532342
AGAP011287-RB	0.147108417084783	0.160769249698264	24	18	35.2608500148693	136.075823570148	28.9329533633179	0.212623760813784
AGAP011288-RA	0.000209118029496181	0.00139769088311367	20	4	36.5819770613257	179.612578326779	61.754552735841	0.343820868845207
AGAP011293-RA	0.00464124344376445	0.0104020698840456	24	12	148.470805676153	434.118635943284	213.92706763186	0.492784805625827
AGAP011296-RA	0.00209444471261698	0.00623554422873369	24	8	92.737948865146	320.585076804033	68.0221271472739	0.212181202647977
AGAP011300-RA	0.0265034793054751	0.0372538367193119	20	6	67.3995818357313	539.41782375518	79.5047783091576	0.147389972685147
AGAP011309-RA	0.00137277958969135	0.00473530063064799	24	20	151.179986811388	692.549816933855	142.308579887848	0.205484972211667
AGAP011315-RA	0.000123575945529727	0.00100774840362693	24	2	195.23095732137	338.841052483747	194.685795140573	0.574563777657702
AGAP011319-RA	0.000209118029496181	0.00139769088311367	24	18	2174.6905568602	4895.9464471496	1956.07928688278	0.399530368233828
AGAP011320-RA	0.0031424559917207	0.00805338209321419	16	14	25.5167042299653	104.962202691957	24.6948934507935	0.235274154099719
AGAP011327-RA	0.0191856279224977	0.0290788229269775	16	2	22.5947913985148	73.2945557183091	23.6443280871139	0.32259323841167
AGAP011328-RA	0.000883854124400343	0.00353659496976724	20	18	82.5185532466547	353.716570523817	72.9740218285663	0.20630648352295
AGAP011329-RA	1.12958936488348e-05	0.000262782766202739	24	0	110.873867591915	347.363330446309	163.868824037191	0.471750497747257
AGAP011331-RA	0.0191856279224977	0.0290788229269775	20	12	30.0580395586621	323.371707333837	53.0791999523874	0.164142993182735
AGAP011334-RA	0.000883854124400343	0.00353659496976724	24	6	182.167651947008	2107.23834260399	255.511701337952	0.121254295810794
AGAP011337-RA	0.0191856279224977	0.0290788229269775	24	8	66.9982395171772	551.760074323475	77.01292789902	0.139576840519763
AGAP011338-RA	0.000209118029496181	0.00139769088311367	20	4	26.6873247141902	140.895785756166	35.9198209780856	0.254938930822589
AGAP011340-RA	0.0137221278371488	0.0225397403608559	20	0	25.8585139875822	109.883850939507	27.9597235060785	0.254447976358881
AGAP011341-RA	0.189282268560105	0.203160260353675	24	12	21.6296791922712	131.73357914207	49.189865500386	0.373404152690155
AGAP011346-RA	0.00137277958969135	0.00473530063064799	24	4	48.0258167628311	383.979360262636	82.2795735974542	0.21428124038015
AGAP011347-RA	1	1	24	18	31.0890004855676	116.550882883103	4.91169984766266	0.0421421076028138
AGAP011349-RA	0.00209444471261698	0.00623554422873369	20	12	7.36855580573412	48.7693007528331	15.6462609018051	0.320821924044015
AGAP011351-RA	0.000345488428471622	0.00197112314418885	16	12	588.406644937852	1359.77355704388	476.795640159113	0.350643412419093
AGAP011352-RA	0.305419770472292	0.316712070209864	20	6	72.1111716376207	487.681123455714	47.6581764213489	0.0977240539548516
AGAP011353-RA	0.000209118029496181	0.00139769088311367	24	4	36.9517270817995	153.200307027244	57.1304499291789	0.372913416674936
AGAP011354-RA	0.000345488428471622	0.00197112314418885	24	0	33.3027202768882	98.140753385443	36.8729352985811	0.375714818020242
AGAP011355-RA	0.00464124344376445	0.0104020698840456	20	6	271.221865952841	599.058591057092	220.672370121793	0.368365254110448
AGAP011371-RA	0.147108417084783	0.160769249698264	20	12	80.2662613888249	879.203572968429	157.973655177226	0.17967813147513
AGAP011373-RA	0.0137221278371488	0.0225397403608559	24	10	11.2844992887886	25.2803198492264	16.7728360586053	0.663474044578537
AGAP011383-RA	0.0265034793054751	0.0372538367193119	20	4	21.5109117653035	106.312557125726	25.0428802599268	0.235559005793746
AGAP011387-RA	0.00969117950210387	0.0174464485217839	24	0	30.453866037283	179.17523936967	43.5963604868888	0.243316881508063
AGAP011391-RA	0.0361944506823709	0.0480192513252851	20	14	45.7441905024848	234.536669847151	55.6473605632409	0.237265075007275
AGAP011394-RA	0.189282268560105	0.203160260353675	24	12	42.7516081876533	354.504502383466	75.6684504867237	0.21344848930825
AGAP011422-RA	0.305419770472292	0.316712070209864	12	0	87.6335183639481	716.2039252004	44.8866712394702	0.0626730316046655
AGAP011423-RA	0.00464124344376445	0.0104020698840456	24	22	93.457654351357	525.716270489575	101.312315946725	0.192712916897887
AGAP011438-RA	0.000209118029496181	0.00139769088311367	24	4	507.94386549977	2866.08764586557	749.202859113582	0.261402633724176
AGAP011443-RA	0.00675387899915211	0.013521274767482	24	12	51.7728382148319	68.3023987575422	87.6251593140395	1.2829001749278
AGAP011444-RA	0.000209118029496181	0.00139769088311367	24	22	75.1563087979258	396.154888740673	78.6200292218917	0.198457803895378
AGAP011448-RA	0.0191856279224977	0.0290788229269775	24	0	29.6817165327848	128.788476462092	28.2960033765514	0.219709124246688
AGAP011456-RA	0.00675387899915211	0.013521274767482	20	6	46.1207420495186	230.08104126409	60.8933944064325	0.264660634669756
AGAP011457-RA	0.000558293830352654	0.0026302037439377	24	0	47.7162576690926	152.288321040538	53.6828713381369	0.352508130441906
AGAP011459-RA	0.0653460291459241	0.0788197079850958	24	18	63.839125839221	684.012695904717	60.4784160959639	0.088417095849327
AGAP011460-RA	0.0864660957623142	0.0999941246176127	24	20	265.954867092679	1291.49101719188	10.6374702289343	0.00823658088777391
AGAP011464-RA	0.0137221278371488	0.0225397403608559	24	0	380.928466077281	2137.44634681541	496.086781555392	0.232093208933414
AGAP011471-RA	0.00137277958969135	0.00473530063064799	20	0	41.4471403823377	203.810635979555	35.3598858980764	0.173493820516921
AGAP011472-RA	0.0361944506823709	0.0480192513252851	24	18	42.4311512059373	180.779705696104	39.4421478252242	0.218177962362256
AGAP011478-RA	0.383230548338216	0.393322460862855	24	14	799.967104930347	10315.2475974487	540.074791661623	0.0523569392357775
AGAP011484-RA	0.0191856279224977	0.0290788229269775	8	4	371.144839765847	1431.72849482565	281.241564940442	0.196434984675423
AGAP011492-RA	0.0488892471324194	0.061568036359375	24	2	33.0683277145509	446.274181745638	46.3425513404907	0.103843227406116
AGAP011499-RA	0.0137221278371488	0.0225397403608559	20	4	110.001101107784	410.058121136323	105.549403331591	0.257401080215411
AGAP011503-RA	0.0137221278371488	0.0225397403608559	24	16	110.587823350231	307.582244211059	115.354373068214	0.375035865168666
AGAP011504-RA	0.000209118029496181	0.00139769088311367	24	8	499.304781347542	1167.15042333432	478.272652353593	0.409778073838386
AGAP011507-RA	0.0137221278371488	0.0225397403608559	16	10	6.43274631764279	10.5008231788565	5.7825722263283	0.550677992366497
AGAP011511-RA	0.000123575945529727	0.00100774840362693	24	4	18.4163849365713	21.6439204863149	36.0935767756948	1.66760808415075
AGAP011521-RA	0.0137221278371488	0.0225397403608559	24	6	58.6609975343499	988.996670364115	132.841699172287	0.134319662697529
AGAP011532-RA	0.0653460291459241	0.0788197079850958	20	12	37.7192110210227	775.569482821355	93.4918518951587	0.120546068361348
AGAP011551-RA	0.00464124344376445	0.0104020698840456	24	8	154.634622855514	1071.74823404614	137.777121425234	0.128553625794267
AGAP011554-RA	0.0361944506823709	0.0480192513252851	24	0	346.73473626693	2415.41954407554	343.301182887588	0.142129007662303
AGAP011560-RA	0.00969117950210387	0.0174464485217839	24	4	6.07800731480333	10.0987280691653	5.46205817216899	0.540865952104053
AGAP011563-RA	2.15782700026397e-05	0.000365855301005208	24	6	1865.03780554959	2440.65620042357	1690.79663644116	0.692763133188413
AGAP011564-RA	0.00209444471261698	0.00623554422873369	20	8	19.5201966968485	36.4234598512434	21.1518370004866	0.580720148137287
AGAP011570-RA	0.0031424559917207	0.00805338209321419	24	8	242.321097876084	1079.32555705312	236.588351345275	0.219200175331002
AGAP011571-RA	0.00137277958969135	0.00473530063064799	20	10	2306.41903169739	4785.30703634169	2567.70764777883	0.536581587822589
AGAP011581-RA	0.0265034793054751	0.0372538367193119	16	4	80.8852969552963	309.922741586609	71.199194623272	0.22973207535135
AGAP011584-RA	0.0137221278371488	0.0225397403608559	20	14	56.9677117750437	342.511685785869	74.1326896305607	0.216438424459791
AGAP011586-RA	7.11438421522455e-05	0.000741328716315586	24	14	162.573445332272	1249.10019615659	235.99387316426	0.188931099274822
AGAP011600-RA	0.00675387899915211	0.013521274767482	24	18	398.239008530197	1552.61345076635	162.112855416297	0.104412888691825
AGAP011600-RB	0.00675387899915211	0.013521274767482	24	18	113.316646076718	538.745336457613	103.229593031627	0.191611112052287
AGAP011603-RA	0.000883854124400343	0.00353659496976724	24	18	168.776691335069	1107.19131350577	296.464643831114	0.267762797824342
AGAP011613-RA	0.000345488428471622	0.00197112314418885	24	20	43.2089433472425	215.379554379148	40.821779131494	0.189534142408116
AGAP011618-RA	0.0191856279224977	0.0290788229269775	16	12	91.2922540870352	858.962553682688	131.618430262384	0.153229532181685
AGAP011625-RA	0.00137277958969135	0.00473530063064799	16	12	57.4829039605902	320.319243471971	65.2596376499914	0.203733116195692
AGAP011627-RA	0.000558293830352654	0.0026302037439377	20	14	176.896572684936	1318.22189147863	234.660306597625	0.178012751961212
AGAP011634-RA	3.9803800308002e-05	0.000538068489749162	20	4	55.0753839095917	313.503360400287	84.4342848222368	0.269324975382814
AGAP011641-RA	0.00969117950210387	0.0174464485217839	24	6	46.1736023918306	129.48144342543	61.923739945344	0.478244127553355
AGAP011644-RA	0.000209118029496181	0.00139769088311367	24	8	79.5013737372216	324.896611430372	86.1342102054763	0.265112676387317
AGAP011648-RA	0.000883854124400343	0.00353659496976724	20	0	10.5758478836143	31.627513250307	12.7563788746365	0.403331705963721
AGAP011666-RA	0.147108417084783	0.160769249698264	24	6	62.6325370474711	388.92390339379	39.3556285374777	0.10119107669664
AGAP011667-RB	0.589503684632361	0.596661233585739	24	8	4.59969013037006	148.032731433671	9.57844276176384	0.0647048978222472
AGAP011673-RA	0.00464124344376445	0.0104020698840456	16	4	21.5183447028761	76.3280376057981	21.7589884119768	0.285072027193372
AGAP011676-RA	0.000451891129412138	0.002568419089708	24	4	16.3206452334327	15.9385860526608	14.5685210213018	0.914040992919179
AGAP011677-RA	0.0361944506823709	0.0480192513252851	20	0	49.3050368553735	291.525939544981	55.8413148154841	0.191548357249589
AGAP011680-RA	0.000345488428471622	0.00197112314418885	24	10	103.909417087102	155.638640072712	117.705984898461	0.756277392577256
AGAP011716-RA	0.0361944506823709	0.0480192513252851	24	10	113.330680851135	438.379298519375	83.5869309529751	0.190672623536946
AGAP011727-RA	0.0265034793054751	0.0372538367193119	24	20	105.681385104571	771.354416539408	91.0729435690249	0.118068869013045
AGAP011730-RA	0.00137277958969135	0.00473530063064799	24	6	63.0416094870702	646.55634005298	56.8785960953603	0.0879716005734312
AGAP011750-RA	0.0137221278371488	0.0225397403608559	16	12	75.4560171684588	286.968963156302	64.3845461189706	0.224360660507745
AGAP011751-RA	0.241446195902603	0.253882282376914	24	16	59.876947328864	863.932873586947	62.6809086727053	0.0725529848314042
AGAP011764-RA	0.0031424559917207	0.00805338209321419	16	2	79.9440909241551	872.877965499649	116.618637875139	0.1336024535897
AGAP011768-RA	0.00969117950210387	0.0174464485217839	24	14	343.397318558751	1647.25065383488	489.12415615656	0.296933654278937
AGAP011796-RA	0.0265034793054751	0.0372538367193119	16	2	231.636984313556	1396.42395849436	242.388592575398	0.17357808214401
AGAP011797-RA	0.0265034793054751	0.0372538367193119	8	4	110.205387512125	1731.88961149873	78.8419181328277	0.0455236393875011
AGAP011809-RA	0.0864660957623142	0.0999941246176127	16	12	49.7314552515313	380.894933040182	56.1141730046064	0.147321920396055
AGAP011810-RA	0.00969117950210387	0.0174464485217839	20	8	60.2359405497985	222.900125196468	52.3552356170126	0.234882037732665
AGAP011812-RA	0.00137277958969135	0.00473530063064799	20	6	287.954070305241	246.697165227082	283.121829523142	1.14764930218202
AGAP011814-RA	0.00969117950210387	0.0174464485217839	24	10	157.197618158417	1054.51017370567	139.650742703444	0.13243185906182
AGAP011815-RA	0.113309279422725	0.126881025204327	24	16	9.34779032326618	105.444840444523	5.99043009765619	0.0568110309845641
AGAP011819-RA	0.000558293830352654	0.0026302037439377	20	0	55.5208185750106	248.573865618113	58.109924872408	0.233773267869129
AGAP011820-RA	0.0864660957623142	0.0999941246176127	8	4	14.7444707437896	105.913006140322	17.8819343142022	0.168836056739913
AGAP011824-RA	0.000123575945529727	0.00100774840362693	24	12	971.809955383339	2167.7129295283	1357.96564194121	0.626450865999453
AGAP011826-RA	0.00464124344376445	0.0104020698840456	16	4	31.0372878588754	222.02229980718	47.748562130598	0.215062010311875
AGAP011830-RA	3.9803800308002e-05	0.000538068489749162	20	0	860.219631979036	2202.56910381146	924.140118651739	0.419573722818754
AGAP011832-RA	0.0031424559917207	0.00805338209321419	16	10	125.369387394639	1607.19528089774	148.925099951018	0.0926614840903664
AGAP011833-RA	0.000558293830352654	0.0026302037439377	20	4	202.092442112829	556.930399926852	258.529984780234	0.4642051947859
AGAP011837-RA	0.000883854124400343	0.00353659496976724	20	4	44.7802794386651	182.465755516245	70.1202416108804	0.384292611029895
AGAP011839-RA	0.00675387899915211	0.013521274767482	20	6	78.7019400787763	587.621152201618	101.526865372019	0.172776056463645
AGAP011842-RA	1.12958936488348e-05	0.000262782766202739	24	6	96.6801049372882	474.44449231126	172.668490305912	0.363938233247806
AGAP011843-RA	0.000123575945529727	0.00100774840362693	20	2	28.6690744047027	263.493251133885	46.7321955145282	0.177356328154237
AGAP011845-RA	0.00137277958969135	0.00473530063064799	24	22	13.8006189326656	26.8051350338887	14.8448640992337	0.553806726974736
AGAP011846-RA	0.000345488428471622	0.00197112314418885	20	2	23.8239221960576	117.176396753732	31.4220531118405	0.268160260789379
AGAP011849-RA	0.305419770472292	0.316712070209864	12	2	181.173315414094	2685.92008121665	143.856457172771	0.0535594704320494
AGAP011859-RA	0.0361944506823709	0.0480192513252851	16	12	386.41882005133	483.088690217609	199.32031841908	0.41259570438152
AGAP011872-RA	0.113309279422725	0.126881025204327	24	20	657.525520033727	4407.61972306448	622.173151802312	0.141158537009571
AGAP011884-RA	0.00969117950210387	0.0174464485217839	16	4	25.6854659586166	97.5748282764055	25.8551946785577	0.264978121255989
AGAP011887-RA	0.00464124344376445	0.0104020698840456	20	2	12.2221305884403	30.3367689963402	17.3642964448558	0.572384503008566
AGAP011901-RA	0.00675387899915211	0.013521274767482	8	4	259.203519936908	1607.06074437714	166.563967654616	0.103645097571699
AGAP011907-RA	0.00464124344376445	0.0104020698840456	24	4	14.4290548600004	111.319978724908	30.8290717867014	0.276941049933954
AGAP011922-RA	2.15782700026397e-05	0.000365855301005208	24	2	867.175284985891	1923.58352230674	1142.05793522526	0.593713723361343
AGAP011924-RA	0.000345488428471622	0.00197112314418885	24	8	100.638815746273	569.280020553298	107.299835562106	0.18848340304973
AGAP011925-RA	3.9803800308002e-05	0.000538068489749162	24	14	1394.16348889703	1547.67263579367	2389.77917227717	1.54411153690241
AGAP011925-RB	0.0191856279224977	0.0290788229269775	24	14	50.8546939945322	149.451082407947	100.979942848561	0.675672208066872
AGAP011936-RA	2.73769181332207e-06	0.000117368759025422	24	4	113.332126348718	154.00752351504	209.128594752275	1.35791154859946
AGAP011937-RA	0.000451891129412138	0.002568419089708	24	2	32.9097471227494	36.5909360074466	42.9356418665355	1.17339556052345
AGAP011938-RA	0.0488892471324194	0.061568036359375	16	4	49.9381394335121	347.848546778725	46.1148906549094	0.13257175021129
AGAP011944-RA	0.0653460291459241	0.0788197079850958	20	16	27.0541314331578	181.353501471868	32.2087254773184	0.177601894729971
AGAP011945-RA	5.68584076987438e-06	0.000175909362375186	20	2	102.126711697815	383.178239637664	133.416518838526	0.34818396515597
AGAP011947-RA	0.00822252925062799	0.0164286353403027	20	10	3.76011481789017	6.91775066393953	8.94486323054175	1.2930305911673
AGAP011954-RB	0.0653460291459241	0.0788197079850958	24	10	404.931558299504	1723.76789387133	473.173039318086	0.274499276265907
AGAP011959-RA	0.0488892471324194	0.061568036359375	24	0	66.6847282444228	310.553613216017	73.2497536378926	0.235868302671916
AGAP011965-RA	0.0864660957623142	0.0999941246176127	8	2	64.7022659855449	438.217080322953	144013890060313776	328635958128743
AGAP011973-RA	0.00675387899915211	0.013521274767482	20	2	11.8951345552418	93.0754982534577	26.8682488925966	0.288671555852762
AGAP011975-RA	0.0137221278371488	0.0225397403608559	24	4	71.4168138764008	473.846072296386	87.4981075895817	0.184655128965282
AGAP012006-RA	0.0137221278371488	0.0225397403608559	20	14	105.080649586415	707.320122819817	150.289214695756	0.212476939149716
AGAP012007-RA	0.00969117950210387	0.0174464485217839	24	12	25.5821726966004	139.49770970742	43.4096115686547	0.31118512024105
AGAP012008-RA	5.68584076987438e-06	0.000175909362375186	24	12	164.670309287791	382.724098275195	419.98394390104	1.09735432337227
AGAP012010-RB	5.40425960594028e-07	4.77005384630199e-05	24	16	349.883558474244	523.112201114824	355.075726161954	0.678775462329571
AGAP012014-RA	1.12958936488348e-05	0.000262782766202739	24	6	282.600424462761	1643.56544608933	361.844002067763	0.220157951682866
AGAP012018-RA	0.00969117950210387	0.0174464485217839	24	8	25.6477519382295	160.986041974421	38.0807391916847	0.236546838003107
AGAP012026-RA	1	1	16	8	6.78147281995485	16.1137712079645	5.82165670692533	0.361284557897153
AGAP012026-RB	0.0265034793054751	0.0372538367193119	16	12	156.65932503502	906.659920355048	191.511492823937	0.211227482901131
AGAP012041-RA	0.00675387899915211	0.013521274767482	16	4	32.1145742985485	93.1463998363197	26.7069440673756	0.286720089174741
AGAP012044-RA	0.0488892471324194	0.061568036359375	20	0	17.5116392170765	58.0520195286695	16.1711453783221	0.278563011409721
AGAP012048-RA	3.9803800308002e-05	0.000538068489749162	24	4	844.653647672701	1807.81049253866	996.877325390599	0.55142800061455
AGAP012053-RA	0.88047568240583	0.886680376812045	20	10	101.326111623575	540.801733192935	111.168979186833	0.205563282000749
AGAP012053-RC	0.0191856279224977	0.0290788229269775	20	12	29.2904532061597	236.561562365437	47.1833876560259	0.199455005218209
AGAP012056-RA	0.00209444471261698	0.00623554422873369	20	2	477.764994535883	1310.72000204689	560.663028914916	0.427751943999751
AGAP012056-RB	0.000345488428471622	0.00197112314418885	20	2	226.6528300515	1121.679177658	345.77730901806	0.308267565187422
AGAP012059-RA	0.00137277958969135	0.00473530063064799	24	10	126.754719338542	707.959709746274	135.578152261752	0.191505463369295
AGAP012069-RA	0.0361944506823709	0.0480192513252851	24	6	29.4695370596315	42.8972256451549	40.846263554475	0.952188933903432
AGAP012072-RA	0.00464124344376445	0.0104020698840456	20	4	63.9116756180923	260.317203979692	73.8592574793593	0.28372791482933
AGAP012090-RA	0.0488892471324194	0.061568036359375	20	14	101.771247577331	647.503966693908	126.760455356501	0.195767843714884
AGAP012093-RA	0.00675387899915211	0.013521274767482	20	14	71.3412013423362	499.54153880594	69.8236964525449	0.13977555624192
AGAP012097-RA	0.00137277958969135	0.00473530063064799	24	2	100.520214536435	399.020844896453	123.33359981944	0.309090618690472
AGAP012103-RB	0.147108417084783	0.160769249698264	24	18	54.324374677419	116.862402541304	29.1747773780742	0.249650672445849
AGAP012107-RA	0.241446195902603	0.253882282376914	12	8	6.95238323431279	27.0560206227149	2.91212957642189	0.107633329270048
AGAP012108-RA	0.383230548338216	0.393322460862855	24	18	148.966301230508	1335.40887160786	146.925215207013	0.110022644248358
AGAP012111-RA	1.12958936488348e-05	0.000262782766202739	16	4	195.898324654524	421.46822528233	176.39219259343	0.418518365115827
AGAP012112-RA	0.00137277958969135	0.00473530063064799	16	4	49.8505852654827	109.659655802195	45.6266017315152	0.416074639280436
AGAP012113-RA	1.12958936488348e-05	0.000262782766202739	24	0	5054.85388306488	11217.4284643507	5911.82446771268	0.527021365592001
AGAP012123-RA	0.00675387899915211	0.013521274767482	16	12	235.298705033035	1209.91457092376	169.905021034246	0.140427287279071
AGAP012124-RA	0.00137277958969135	0.00473530063064799	16	4	38.712438572285	194.581698915678	41.4807348156423	0.21317901450546
AGAP012126-RA	0.113309279422725	0.126881025204327	24	2	353.385904507203	3096.50916170825	515.095764182983	0.166347243713246
AGAP012134-RA	0.00675387899915211	0.013521274767482	20	18	74.2648565058353	419.540784691313	65.6110954792437	0.156387883784692
AGAP012135-RA	0.0488892471324194	0.061568036359375	20	18	51.2420302101829	446.855800750159	49.6176028317348	0.111037168474571
AGAP012136-RA	0.0361944506823709	0.0480192513252851	16	4	15.855694551803	70.2425981347715	21.8440968466706	0.310980764190402
AGAP012140-RA	0.00209444471261698	0.00623554422873369	20	2	115.699289164045	870.695660122959	134.905036574901	0.154939369464469
AGAP012142-RA	0.00464124344376445	0.0104020698840456	24	22	47.5661493618708	231.009940963921	56.8981846113754	0.24630188802248
AGAP012144-RA	0.00675387899915211	0.013521274767482	20	4	51.6898548433543	218.557639316762	68.1757158318472	0.311934719120196
AGAP012145-RA	0.0137221278371488	0.0225397403608559	16	4	77.5545323101963	403.550052359771	83.0274032145075	0.20574251627277
AGAP012146-RA	0.000209118029496181	0.00139769088311367	20	18	155.574331195389	484.40262897798	166.63751686642	0.344006218995964
AGAP012154-RA	1.25283213518508e-06	8.7436028783498e-05	20	8	159.06837535018	381.12348261428	190.071964684602	0.498714913551958
AGAP012166-RA	0.0864660957623142	0.0999941246176127	24	18	17.2316583034439	39.3370202759569	16.3869229172248	0.41657763608599
AGAP012167-RA	0.0653460291459241	0.0788197079850958	24	12	96.3658926303617	840.779009497616	161.766204005939	0.192400383666331
AGAP012174-RA	0.0031424559917207	0.00805338209321419	20	2	23.8430700459745	142.59298075276	31.7205668944426	0.222455318115851
